"","state","county","time","EmpS","EarnS"
"14478","34","003",2014-07-01,400723,5106
"14479","34","003",2014-10-01,407310,5816
"14480","34","003",2015-01-01,405558,5486
"14481","34","003",2015-04-01,408967,5251
"14482","34","003",2015-07-01,403032,5003
"14483","34","003",2015-10-01,410791,5948
"14484","34","003",2016-01-01,407900,5450
"14485","34","003",2016-04-01,412324,5269
"14486","34","003",2016-07-01,401688,5259
"14487","34","003",2016-10-01,413927,5743
"14488","34","003",2017-01-01,408918,5785
"14489","34","003",2017-04-01,410982,5351
"14490","34","003",2017-07-01,401781,5211
"14491","34","003",2017-10-01,411796,5880
"14492","34","003",2018-01-01,406474,5942
"14493","34","003",2018-04-01,409246,5439
"14494","34","003",2018-07-01,402563,5310
"14495","34","003",2018-10-01,414004,5981
"14496","34","003",2019-01-01,412661,6002
"14497","34","005",2001-04-01,162184,3422
"14498","34","005",2001-07-01,155680,3338
"14499","34","005",2001-10-01,162863,3640
"14500","34","005",2002-01-01,165006,3528
"14501","34","005",2002-04-01,164449,3479
"14502","34","005",2002-07-01,164481,3399
"14503","34","005",2002-10-01,169075,3753
"14504","34","005",2003-01-01,171205,3543
"14505","34","005",2003-04-01,175136,3562
"14506","34","005",2003-07-01,171810,3454
"14507","34","005",2003-10-01,176354,3823
"14508","34","005",2004-01-01,174656,3642
"14509","34","005",2004-04-01,172170,3673
"14510","34","005",2004-07-01,169602,3575
"14511","34","005",2004-10-01,177357,4046
"14512","34","005",2005-01-01,177224,3659
"14513","34","005",2005-04-01,176314,3722
"14514","34","005",2005-07-01,172525,3831
"14515","34","005",2005-10-01,177504,3993
"14516","34","005",2006-01-01,177455,3919
"14517","34","005",2006-04-01,178171,3875
"14518","34","005",2006-07-01,174092,3773
"14519","34","005",2006-10-01,180363,4165
"14520","34","005",2007-01-01,180657,4103
"14521","34","005",2007-04-01,179270,4041
"14522","34","005",2007-07-01,176836,3911
"14523","34","005",2007-10-01,182135,4269
"14524","34","005",2008-01-01,181208,4167
"14525","34","005",2008-04-01,181128,4093
"14526","34","005",2008-07-01,173608,3972
"14527","34","005",2008-10-01,175915,4372
"14528","34","005",2009-01-01,174805,4126
"14529","34","005",2009-04-01,176939,4053
"14530","34","005",2009-07-01,170793,3996
"14531","34","005",2009-10-01,173060,4560
"14532","34","005",2010-01-01,171641,4120
"14533","34","005",2010-04-01,172599,4576
"14534","34","005",2010-07-01,167240,4151
"14535","34","005",2010-10-01,172215,4760
"14536","34","005",2011-01-01,172115,4219
"14537","34","005",2011-04-01,172565,4233
"14538","34","005",2011-07-01,166898,4249
"14539","34","005",2011-10-01,173994,4560
"14540","34","005",2012-01-01,173174,4469
"14541","34","005",2012-04-01,174389,4340
"14542","34","005",2012-07-01,170350,4168
"14543","34","005",2012-10-01,178335,4930
"14544","34","005",2013-01-01,176719,4565
"14545","34","005",2013-04-01,178346,4438
"14546","34","005",2013-07-01,170546,4281
"14547","34","005",2013-10-01,175028,4719
"14548","34","005",2014-01-01,174535,4633
"14549","34","005",2014-04-01,174774,4578
"14550","34","005",2014-07-01,170878,4355
"14551","34","005",2014-10-01,175961,4932
"14552","34","005",2015-01-01,176759,4796
"14553","34","005",2015-04-01,177925,4741
"14554","34","005",2015-07-01,176138,4505
"14555","34","005",2015-10-01,182214,5168
"14556","34","005",2016-01-01,181871,4729
"14557","34","005",2016-04-01,183565,4748
"14558","34","005",2016-07-01,177314,4788
"14559","34","005",2016-10-01,184239,4992
"14560","34","005",2017-01-01,184962,5065
"14561","34","005",2017-04-01,185629,4793
"14562","34","005",2017-07-01,182779,4639
"14563","34","005",2017-10-01,189245,5088
"14564","34","005",2018-01-01,186087,5196
"14565","34","005",2018-04-01,183357,4898
"14566","34","005",2018-07-01,178540,4809
"14567","34","005",2018-10-01,183540,5280
"14568","34","005",2019-01-01,184055,5343
"14569","34","007",2001-04-01,170753,3125
"14570","34","007",2001-07-01,162310,2987
"14571","34","007",2001-10-01,172689,3421
"14572","34","007",2002-01-01,172143,3223
"14573","34","007",2002-04-01,172025,3237
"14574","34","007",2002-07-01,169410,3121
"14575","34","007",2002-10-01,174617,3600
"14576","34","007",2003-01-01,176473,3312
"14577","34","007",2003-04-01,177613,3358
"14578","34","007",2003-07-01,173800,3246
"14579","34","007",2003-10-01,178915,3788
"14580","34","007",2004-01-01,179779,3439
"14581","34","007",2004-04-01,178509,3518
"14582","34","007",2004-07-01,174391,3370
"14583","34","007",2004-10-01,179791,4030
"14584","34","007",2005-01-01,180778,3443
"14585","34","007",2005-04-01,182194,3564
"14586","34","007",2005-07-01,177705,3650
"14587","34","007",2005-10-01,183143,4056
"14588","34","007",2006-01-01,183477,3726
"14589","34","007",2006-04-01,183652,3769
"14590","34","007",2006-07-01,179052,3605
"14591","34","007",2006-10-01,185626,4250
"14592","34","007",2007-01-01,183597,3898
"14593","34","007",2007-04-01,177802,3900
"14594","34","007",2007-07-01,174851,3727
"14595","34","007",2007-10-01,179800,4335
"14596","34","007",2008-01-01,183551,3942
"14597","34","007",2008-04-01,184064,3967
"14598","34","007",2008-07-01,177734,3772
"14599","34","007",2008-10-01,180922,4504
"14600","34","007",2009-01-01,175197,3840
"14601","34","007",2009-04-01,172280,3862
"14602","34","007",2009-07-01,165523,3726
"14603","34","007",2009-10-01,169564,4575
"14604","34","007",2010-01-01,171784,3810
"14605","34","007",2010-04-01,173381,3928
"14606","34","007",2010-07-01,165944,3820
"14607","34","007",2010-10-01,171157,4651
"14608","34","007",2011-01-01,169807,3881
"14609","34","007",2011-04-01,171459,3988
"14610","34","007",2011-07-01,165450,3951
"14611","34","007",2011-10-01,172852,4424
"14612","34","007",2012-01-01,170911,4119
"14613","34","007",2012-04-01,171956,4069
"14614","34","007",2012-07-01,166451,3873
"14615","34","007",2012-10-01,174758,4514
"14616","34","007",2013-01-01,173319,4116
"14617","34","007",2013-04-01,172992,4139
"14618","34","007",2013-07-01,168454,3937
"14619","34","007",2013-10-01,176718,4606
"14620","34","007",2014-01-01,176160,4125
"14621","34","007",2014-04-01,177502,4156
"14622","34","007",2014-07-01,172745,3972
"14623","34","007",2014-10-01,179696,4657
"14624","34","007",2015-01-01,177257,4213
"14625","34","007",2015-04-01,179331,4265
"14626","34","007",2015-07-01,173571,4155
"14627","34","007",2015-10-01,183693,4847
"14628","34","007",2016-01-01,183886,4225
"14629","34","007",2016-04-01,186024,4301
"14630","34","007",2016-07-01,178780,4355
"14631","34","007",2016-10-01,187587,4789
"14632","34","007",2017-01-01,187624,4496
"14633","34","007",2017-04-01,186460,4506
"14634","34","007",2017-07-01,182092,4296
"14635","34","007",2017-10-01,191318,4897
"14636","34","007",2018-01-01,190924,4600
"14637","34","007",2018-04-01,190233,4537
"14638","34","007",2018-07-01,183970,4383
"14639","34","007",2018-10-01,193988,4994
"14640","34","007",2019-01-01,191340,4779
"14641","34","009",2001-04-01,27719,2524
"14642","34","009",2001-07-01,32967,2365
"14643","34","009",2001-10-01,27774,2680
"14644","34","009",2002-01-01,27299,2470
"14645","34","009",2002-04-01,28414,2552
"14646","34","009",2002-07-01,34730,2418
"14647","34","009",2002-10-01,28165,2807
"14648","34","009",2003-01-01,28447,2543
"14649","34","009",2003-04-01,29393,2618
"14650","34","009",2003-07-01,35193,2495
"14651","34","009",2003-10-01,29383,2990
"14652","34","009",2004-01-01,30530,2682
"14653","34","009",2004-04-01,31160,2763
"14654","34","009",2004-07-01,35960,2574
"14655","34","009",2004-10-01,29233,3134
"14656","34","009",2005-01-01,29151,2593
"14657","34","009",2005-04-01,30175,2829
"14658","34","009",2005-07-01,36344,2723
"14659","34","009",2005-10-01,29151,3156
"14660","34","009",2006-01-01,29067,2773
"14661","34","009",2006-04-01,29975,2921
"14662","34","009",2006-07-01,35674,2680
"14663","34","009",2006-10-01,29223,3206
"14664","34","009",2007-01-01,28921,2773
"14665","34","009",2007-04-01,28513,2967
"14666","34","009",2007-07-01,34158,2712
"14667","34","009",2007-10-01,27786,3196
"14668","34","009",2008-01-01,27011,2872
"14669","34","009",2008-04-01,29107,3063
"14670","34","009",2008-07-01,34679,2825
"14671","34","009",2008-10-01,27690,3303
"14672","34","009",2009-01-01,27366,2809
"14673","34","009",2009-04-01,28766,3051
"14674","34","009",2009-07-01,35080,2792
"14675","34","009",2009-10-01,27391,3302
"14676","34","009",2010-01-01,27148,2782
"14677","34","009",2010-04-01,28369,3125
"14678","34","009",2010-07-01,34824,2886
"14679","34","009",2010-10-01,26479,3442
"14680","34","009",2011-01-01,26753,2898
"14681","34","009",2011-04-01,27738,3181
"14682","34","009",2011-07-01,32716,2951
"14683","34","009",2011-10-01,25727,3350
"14684","34","009",2012-01-01,25323,3005
"14685","34","009",2012-04-01,27609,3108
"14686","34","009",2012-07-01,33867,2941
"14687","34","009",2012-10-01,27266,3354
"14688","34","009",2013-01-01,26949,3102
"14689","34","009",2013-04-01,28156,3193
"14690","34","009",2013-07-01,34664,3000
"14691","34","009",2013-10-01,27378,3502
"14692","34","009",2014-01-01,26989,3079
"14693","34","009",2014-04-01,28460,3294
"14694","34","009",2014-07-01,35439,3030
"14695","34","009",2014-10-01,27804,3432
"14696","34","009",2015-01-01,27399,3097
"14697","34","009",2015-04-01,28798,3320
"14698","34","009",2015-07-01,35701,3179
"14699","34","009",2015-10-01,27557,3654
"14700","34","009",2016-01-01,27454,3096
"14701","34","009",2016-04-01,29145,3326
"14702","34","009",2016-07-01,35425,3248
"14703","34","009",2016-10-01,27715,3589
"14704","34","009",2017-01-01,27160,3253
"14705","34","009",2017-04-01,28948,3411
"14706","34","009",2017-07-01,36269,3141
"14707","34","009",2017-10-01,28511,3579
"14708","34","009",2018-01-01,27803,3260
"14709","34","009",2018-04-01,29340,3556
"14710","34","009",2018-07-01,36228,3215
"14711","34","009",2018-10-01,28351,3804
"14712","34","009",2019-01-01,27031,3310
"14713","34","011",2001-04-01,49121,2802
"14714","34","011",2001-07-01,48089,2681
"14715","34","011",2001-10-01,49239,3056
"14716","34","011",2002-01-01,48366,2854
"14717","34","011",2002-04-01,48918,2869
"14718","34","011",2002-07-01,47881,2747
"14719","34","011",2002-10-01,48371,3151
"14720","34","011",2003-01-01,47937,2856
"14721","34","011",2003-04-01,48998,2970
"14722","34","011",2003-07-01,49342,2798
"14723","34","011",2003-10-01,51262,3358
"14724","34","011",2004-01-01,50554,3016
"14725","34","011",2004-04-01,50116,3196
"14726","34","011",2004-07-01,49765,2933
"14727","34","011",2004-10-01,51615,3469
"14728","34","011",2005-01-01,50470,2941
"14729","34","011",2005-04-01,50816,3158
"14730","34","011",2005-07-01,50126,3041
"14731","34","011",2005-10-01,50765,3364
"14732","34","011",2006-01-01,48482,3157
"14733","34","011",2006-04-01,48504,3274
"14734","34","011",2006-07-01,47097,3044
"14735","34","011",2006-10-01,49224,3540
"14736","34","011",2007-01-01,49571,3280
"14737","34","011",2007-04-01,49513,3420
"14738","34","011",2007-07-01,49139,3152
"14739","34","011",2007-10-01,51011,3700
"14740","34","011",2008-01-01,50306,3357
"14741","34","011",2008-04-01,50876,3452
"14742","34","011",2008-07-01,50209,3184
"14743","34","011",2008-10-01,50400,3756
"14744","34","011",2009-01-01,49275,3319
"14745","34","011",2009-04-01,49820,3431
"14746","34","011",2009-07-01,49357,3313
"14747","34","011",2009-10-01,47018,3828
"14748","34","011",2010-01-01,46549,3249
"14749","34","011",2010-04-01,47267,3422
"14750","34","011",2010-07-01,46086,3323
"14751","34","011",2010-10-01,46187,3752
"14752","34","011",2011-01-01,48362,3324
"14753","34","011",2011-04-01,49313,3591
"14754","34","011",2011-07-01,47841,3547
"14755","34","011",2011-10-01,49102,3762
"14756","34","011",2012-01-01,48089,3728
"14757","34","011",2012-04-01,48459,3623
"14758","34","011",2012-07-01,47597,3373
"14759","34","011",2012-10-01,49178,3820
"14760","34","011",2013-01-01,48752,3574
"14761","34","011",2013-04-01,48465,3717
"14762","34","011",2013-07-01,48619,3437
"14763","34","011",2013-10-01,49327,3899
"14764","34","011",2014-01-01,49173,3658
"14765","34","011",2014-04-01,49262,3754
"14766","34","011",2014-07-01,49258,3496
"14767","34","011",2014-10-01,50296,4020
"14768","34","011",2015-01-01,49861,3623
"14769","34","011",2015-04-01,50378,3823
"14770","34","011",2015-07-01,49155,3518
"14771","34","011",2015-10-01,50395,4240
"14772","34","011",2016-01-01,49886,3580
"14773","34","011",2016-04-01,50271,3857
"14774","34","011",2016-07-01,48434,3762
"14775","34","011",2016-10-01,50705,4086
"14776","34","011",2017-01-01,49769,3837
"14777","34","011",2017-04-01,50506,3930
"14778","34","011",2017-07-01,49385,3686
"14779","34","011",2017-10-01,50813,4194
"14780","34","011",2018-01-01,49887,3922
"14781","34","011",2018-04-01,50575,4035
"14782","34","011",2018-07-01,49269,3815
"14783","34","011",2018-10-01,50897,4312
"14784","34","011",2019-01-01,49699,4017
"14785","34","013",2001-04-01,326286,3700
"14786","34","013",2001-07-01,317291,3578
"14787","34","013",2001-10-01,324520,4019
"14788","34","013",2002-01-01,318750,4052
"14789","34","013",2002-04-01,320381,3772
"14790","34","013",2002-07-01,309575,3679
"14791","34","013",2002-10-01,313941,4097
"14792","34","013",2003-01-01,318653,4012
"14793","34","013",2003-04-01,319038,3879
"14794","34","013",2003-07-01,313370,3800
"14795","34","013",2003-10-01,321232,4282
"14796","34","013",2004-01-01,318687,4161
"14797","34","013",2004-04-01,316272,4036
"14798","34","013",2004-07-01,310027,3947
"14799","34","013",2004-10-01,322232,4677
"14800","34","013",2005-01-01,322424,4448
"14801","34","013",2005-04-01,319824,4150
"14802","34","013",2005-07-01,308964,4198
"14803","34","013",2005-10-01,316156,4614
"14804","34","013",2006-01-01,323357,4829
"14805","34","013",2006-04-01,322854,4399
"14806","34","013",2006-07-01,313651,4277
"14807","34","013",2006-10-01,326388,4826
"14808","34","013",2007-01-01,326145,5132
"14809","34","013",2007-04-01,321707,4490
"14810","34","013",2007-07-01,315724,4271
"14811","34","013",2007-10-01,321034,4829
"14812","34","013",2008-01-01,323320,5128
"14813","34","013",2008-04-01,323280,4513
"14814","34","013",2008-07-01,311806,4406
"14815","34","013",2008-10-01,316730,5062
"14816","34","013",2009-01-01,318734,4892
"14817","34","013",2009-04-01,312783,4533
"14818","34","013",2009-07-01,300811,4425
"14819","34","013",2009-10-01,312228,5189
"14820","34","013",2010-01-01,309111,5025
"14821","34","013",2010-04-01,310409,4662
"14822","34","013",2010-07-01,298235,4548
"14823","34","013",2010-10-01,312379,5291
"14824","34","013",2011-01-01,305546,5280
"14825","34","013",2011-04-01,305727,4778
"14826","34","013",2011-07-01,292873,4743
"14827","34","013",2011-10-01,308967,5103
"14828","34","013",2012-01-01,305740,5607
"14829","34","013",2012-04-01,307294,4727
"14830","34","013",2012-07-01,295968,4665
"14831","34","013",2012-10-01,310205,5303
"14832","34","013",2013-01-01,307720,5663
"14833","34","013",2013-04-01,308142,4845
"14834","34","013",2013-07-01,295246,4747
"14835","34","013",2013-10-01,305604,5361
"14836","34","013",2014-01-01,301744,5729
"14837","34","013",2014-04-01,304842,4892
"14838","34","013",2014-07-01,294227,4846
"14839","34","013",2014-10-01,305949,5407
"14840","34","013",2015-01-01,304289,5833
"14841","34","013",2015-04-01,304882,5060
"14842","34","013",2015-07-01,295630,5028
"14843","34","013",2015-10-01,308178,5711
"14844","34","013",2016-01-01,307198,5894
"14845","34","013",2016-04-01,309358,5146
"14846","34","013",2016-07-01,294937,5301
"14847","34","013",2016-10-01,310005,5662
"14848","34","013",2017-01-01,307932,6328
"14849","34","013",2017-04-01,306829,5361
"14850","34","013",2017-07-01,303488,5245
"14851","34","013",2017-10-01,311429,5720
"14852","34","013",2018-01-01,308675,6503
"14853","34","013",2018-04-01,309785,5481
"14854","34","013",2018-07-01,301266,5384
"14855","34","013",2018-10-01,317005,5979
"14856","34","013",2019-01-01,314657,6610
"14857","34","015",2001-04-01,76814,2951
"14858","34","015",2001-07-01,75620,2846
"14859","34","015",2001-10-01,79567,3177
"14860","34","015",2002-01-01,78948,2952
"14861","34","015",2002-04-01,78722,2983
"14862","34","015",2002-07-01,76876,2887
"14863","34","015",2002-10-01,80373,3204
"14864","34","015",2003-01-01,80534,2934
"14865","34","015",2003-04-01,81593,3005
"14866","34","015",2003-07-01,81875,2929
"14867","34","015",2003-10-01,84977,3332
"14868","34","015",2004-01-01,87152,3069
"14869","34","015",2004-04-01,86087,3199
"14870","34","015",2004-07-01,84675,3099
"14871","34","015",2004-10-01,89061,3580
"14872","34","015",2005-01-01,90474,3154
"14873","34","015",2005-04-01,90182,3278
"14874","34","015",2005-07-01,88184,3207
"14875","34","015",2005-10-01,91623,3516
"14876","34","015",2006-01-01,90437,3255
"14877","34","015",2006-04-01,90632,3372
"14878","34","015",2006-07-01,88474,3182
"14879","34","015",2006-10-01,91857,3685
"14880","34","015",2007-01-01,90234,3338
"14881","34","015",2007-04-01,90450,3495
"14882","34","015",2007-07-01,89050,3366
"14883","34","015",2007-10-01,92037,3820
"14884","34","015",2008-01-01,91930,3506
"14885","34","015",2008-04-01,92800,3599
"14886","34","015",2008-07-01,88104,3465
"14887","34","015",2008-10-01,90062,3923
"14888","34","015",2009-01-01,87609,3481
"14889","34","015",2009-04-01,85763,3566
"14890","34","015",2009-07-01,84776,3411
"14891","34","015",2009-10-01,87576,3936
"14892","34","015",2010-01-01,88215,3426
"14893","34","015",2010-04-01,88051,3716
"14894","34","015",2010-07-01,85300,3582
"14895","34","015",2010-10-01,88371,4063
"14896","34","015",2011-01-01,87739,3541
"14897","34","015",2011-04-01,88952,3726
"14898","34","015",2011-07-01,85197,3737
"14899","34","015",2011-10-01,89477,4004
"14900","34","015",2012-01-01,87781,3745
"14901","34","015",2012-04-01,88636,3726
"14902","34","015",2012-07-01,86039,3638
"14903","34","015",2012-10-01,89743,4041
"14904","34","015",2013-01-01,88892,3790
"14905","34","015",2013-04-01,89868,3821
"14906","34","015",2013-07-01,86954,3683
"14907","34","015",2013-10-01,90643,4176
"14908","34","015",2014-01-01,90322,3836
"14909","34","015",2014-04-01,90623,3885
"14910","34","015",2014-07-01,88130,3725
"14911","34","015",2014-10-01,92817,4263
"14912","34","015",2015-01-01,92102,3893
"14913","34","015",2015-04-01,92021,3940
